ID,label
2998,4
2999,1
3000,2
3001,4
3002,7
3003,1
3004,5
3005,4
3006,4
3007,7
3008,2
3009,7
3010,0
3011,4
3012,5
3013,2
3014,7
3015,7
3016,4
3017,2
3018,2
3019,4
3020,4
3021,5
3022,7
3023,7
3024,7
3025,7
3026,4
3027,5
3028,4
3029,2
3030,7
3031,1
3032,7
3033,7
3034,7
3035,5
3036,4
3037,4
3038,6
3039,0
3040,1
3041,7
3042,2
3043,7
3044,2
3045,4
3046,4
3047,4
3048,7
3049,0
3050,4
3051,7
3052,7
3053,5
3054,7
3055,2
3056,1
3057,1
3058,1
3059,4
3060,4
3061,5
3062,2
3063,2
3064,0
3065,7
3066,4
3067,4
3068,5
3069,7
3070,4
3071,0
3072,5
3073,2
3074,1
3075,7
3076,2
3077,7
3078,5
3079,1
3080,5
3081,3
3082,0
3083,2
3084,4
3085,7
3086,6
3087,7
3088,7
3089,3
3090,2
3091,0
3092,4
3093,5
3094,4
3095,1
3096,2
3097,4
3098,4
3099,2
3100,2
3101,3
3102,4
3103,7
3104,7
3105,4
3106,2
3107,1
3108,2
3109,4
3110,7
3111,4
3112,4
3113,5
3114,7
3115,4
3116,4
3117,3
3118,7
3119,4
3120,4
3121,2
3122,7
3123,4
3124,4
3125,1
3126,2
3127,7
3128,2
3129,4
3130,0
3131,4
3132,3
3133,0
3134,7
3135,4
3136,0
3137,7
3138,4
3139,4
3140,2
3141,7
3142,2
3143,4
3144,2
3145,7
3146,7
3147,1
3148,0
3149,0
3150,5
3151,4
3152,7
3153,4
3154,0
3155,1
3156,2
3157,0
3158,6
3159,4
3160,4
3161,1
3162,7
3163,2
3164,1
3165,7
3166,0
3167,0
3168,7
3169,2
3170,0
3171,6
3172,7
3173,2
3174,4
3175,7
3176,4
3177,7
3178,7
3179,7
3180,3
3181,4
3182,1
3183,3
3184,5
3185,3
3186,1
3187,7
3188,2
3189,0
3190,2
3191,2
3192,5
3193,7
3194,7
3195,0
3196,4
3197,7
3198,0
3199,5
3200,4
3201,4
3202,7
3203,4
3204,4
3205,2
3206,7
3207,2
3208,2
3209,4
3210,1
3211,7
3212,7
3213,2
3214,2
3215,0
3216,4
3217,4
3218,7
3219,7
3220,7
3221,5
3222,4
3223,7
3224,7
3225,7
3226,2
3227,4
3228,7
3229,0
3230,7
3231,2
3232,1
3233,0
3234,0
3235,1
3236,7
3237,4
3238,7
3239,7
3240,7
3241,7
3242,2
3243,5
3244,4
3245,4
3246,7
3247,4
3248,0
3249,2
3250,5
3251,4
3252,2
3253,7
3254,3
3255,7
3256,3
3257,7
3258,3
3259,0
3260,1
3261,4
3262,0
3263,4
3264,7
3265,4
3266,4
3267,7
3268,4
3269,4
3270,5
3271,1
3272,7
3273,6
3274,4
3275,7
3276,7
3277,1
3278,4
3279,4
3280,7
3281,3
3282,4
3283,1
3284,2
3285,7
3286,4
3287,4
3288,4
3289,2
3290,4
3291,1
3292,7
3293,6
3294,7
3295,0
3296,7
3297,4
3298,0
3299,4
3300,0
3301,4
3302,5
3303,7
3304,4
3305,4
3306,4
3307,7
3308,4
3309,7
3310,4
3311,0
3312,4
3313,2
3314,0
3315,7
3316,0
3317,2
3318,4
3319,1
3320,2
3321,4
3322,7
3323,0
3324,2
3325,3
3326,7
3327,7
3328,5
3329,3
3330,4
3331,4
3332,4
3333,0
3334,4
3335,4
3336,2
3337,4
3338,2
3339,1
3340,7
3341,7
3342,4
3343,7
3344,4
3345,7
3346,7
3347,7
3348,4
3349,7
3350,2
3351,0
3352,0
3353,5
3354,4
3355,2
3356,7
3357,1
3358,4
3359,5
3360,2
3361,2
3362,4
3363,2
3364,5
3365,7
3366,2
3367,7
3368,0
3369,0
3370,4
3371,1
3372,1
3373,7
3374,7
3375,0
3376,2
3377,7
3378,2
3379,7
3380,3
3381,1
3382,4
3383,7
3384,4
3385,2
3386,7
3387,7
3388,5
3389,1
3390,0
3391,4
3392,2
3393,4
3394,5
3395,4
3396,2
3397,4
3398,0
3399,2
3400,7
3401,2
3402,4
3403,7
3404,2
3405,4
3406,2
3407,4
3408,4
3409,7
3410,4
3411,4
3412,4
3413,4
3414,0
3415,2
3416,1
3417,5
3418,2
3419,0
3420,2
3421,0
3422,2
3423,4
3424,4
3425,4
3426,4
3427,5
3428,7
3429,4
3430,5
3431,7
3432,5
3433,2
3434,7
3435,0
3436,4
3437,4
3438,5
3439,1
3440,1
3441,7
3442,0
3443,4
3444,4
3445,7
3446,4
3447,2
3448,7
3449,2
3450,4
3451,2
3452,4
3453,5
3454,4
3455,7
3456,4
3457,4
3458,1
3459,4
3460,2
3461,7
3462,5
3463,4
3464,3
3465,4
3466,0
3467,6
3468,2
3469,4
3470,7
3471,1
3472,5
3473,7
3474,7
3475,7
3476,7
3477,3
3478,4
3479,1
3480,7
3481,7
3482,7
3483,2
3484,4
3485,4
3486,4
3487,7
3488,2
3489,5
3490,2
3491,1
3492,4
3493,7
3494,2
3495,4
3496,2
3497,7
3498,4
3499,7
3500,4
3501,3
3502,7
3503,7
3504,4
3505,1
3506,3
3507,4
3508,7
3509,4
3510,1
3511,4
3512,4
3513,7
3514,5
3515,3
3516,4
3517,0
3518,5
3519,7
3520,4
3521,0
3522,4
3523,4
3524,7
3525,7
3526,5
3527,7
3528,7
3529,5
3530,2
3531,0
3532,4
3533,7
3534,4
3535,7
3536,4
3537,7
3538,5
3539,7
3540,7
3541,5
3542,2
3543,3
3544,4
3545,1
3546,0
3547,0
3548,7
3549,2
3550,4
3551,4
3552,7
3553,7
3554,1
3555,2
3556,0
3557,0
3558,7
3559,0
3560,5
3561,1
3562,7
3563,4
3564,0
3565,1
3566,7
3567,2
3568,4
3569,2
3570,4
3571,0
3572,1
3573,1
3574,7
3575,2
3576,7
3577,3
3578,7
3579,5
3580,7
3581,1
3582,2
3583,2
3584,4
3585,4
3586,7
3587,7
3588,5
3589,7
3590,0
3591,7
3592,0
3593,7
3594,2
3595,6
3596,0
3597,1
3598,1
3599,2
3600,1
3601,4
3602,5
3603,7
3604,7
3605,7
3606,4
3607,7
3608,4
3609,5
3610,4
3611,1
3612,5
3613,4
3614,6
3615,7
3616,2
3617,7
3618,6
3619,4
3620,7
3621,4
3622,2
3623,0
3624,3
3625,5
3626,2
3627,4
3628,7
3629,1
3630,7
3631,4
3632,1
3633,0
3634,5
3635,7
3636,7
3637,7
3638,7
3639,4
3640,3
3641,7
3642,0
3643,4
3644,7
3645,0
3646,5
3647,2
3648,7
3649,2
3650,4
3651,7
3652,0
3653,7
3654,6
3655,7
3656,4
3657,5
3658,4
3659,4
3660,4
3661,4
3662,2
3663,4
3664,2
3665,0
3666,4
3667,4
3668,4
3669,7
3670,2
3671,4
3672,0
3673,3
3674,4
3675,4
3676,1
3677,6
3678,0
3679,7
3680,4
3681,7
3682,0
3683,7
3684,5
3685,0
3686,7
3687,7
3688,3
3689,1
3690,5
3691,0
3692,7
3693,0
3694,7
3695,4
3696,4
3697,5
3698,2
3699,4
3700,2
3701,2
3702,0
3703,1
3704,2
3705,4
3706,7
3707,5
3708,5
3709,7
3710,5
3711,0
3712,4
3713,2
3714,4
3715,7
3716,4
3717,7
3718,1
3719,4
3720,7
3721,1
3722,7
3723,2
3724,0
3725,2
3726,4
3727,4
3728,0
3729,1
3730,3
3731,7
3732,7
3733,4
3734,4
3735,4
3736,7
3737,5
3738,7
3739,2
3740,7
3741,0
3742,4
3743,4
3744,4
3745,5
3746,7
3747,0
3748,4
3749,5
3750,0
3751,4
3752,7
3753,1
3754,0
3755,4
3756,7
3757,7
3758,4
3759,5
3760,4
3761,4
3762,4
3763,4
3764,4
3765,6
3766,2
3767,7
3768,2
3769,1
3770,7
3771,4
3772,0
3773,4
3774,7
3775,7
3776,4
3777,4
3778,2
3779,7
3780,4
3781,7
3782,7
3783,0
3784,7
3785,0
3786,2
3787,5
3788,7
3789,5
3790,4
3791,4
3792,0
3793,5
3794,7
3795,7
3796,7
3797,4
3798,4
3799,5
3800,0
3801,2
3802,0
3803,6
3804,4
3805,2
3806,2
3807,4
3808,5
3809,1
3810,7
3811,1
3812,7
3813,4
3814,4
3815,4
3816,6
3817,5
3818,4
3819,4
3820,4
3821,1
3822,7
3823,2
3824,4
3825,4
3826,7
3827,2
3828,3
3829,5
3830,4
3831,4
3832,2
3833,7
3834,2
3835,7
3836,4
3837,5
3838,0
3839,4
3840,4
3841,4
3842,4
3843,7
3844,2
3845,0
3846,7
3847,7
3848,7
3849,7
3850,0
3851,2
3852,0
3853,7
3854,7
3855,4
3856,4
3857,7
3858,2
3859,4
3860,2
3861,1
3862,7
3863,4
3864,4
3865,3
3866,0
3867,2
3868,2
3869,7
3870,2
3871,4
3872,0
3873,7
3874,7
3875,7
3876,4
3877,0
3878,7
3879,4
3880,4
3881,5
3882,1
3883,7
3884,7
3885,4
3886,7
3887,0
3888,7
3889,5
3890,4
3891,5
3892,7
3893,0
3894,4
3895,4
3896,7
3897,4
3898,4
3899,5
3900,0
3901,7
3902,5
3903,2
3904,0
3905,7
3906,0
3907,1
3908,7
3909,1
3910,1
3911,2
3912,4
3913,3
3914,4
3915,7
3916,0
3917,4
3918,7
3919,7
3920,2
3921,5
3922,4
3923,1
3924,0
3925,2
3926,7
3927,4
3928,4
3929,1
3930,6
3931,4
3932,7
3933,4
3934,0
3935,2
3936,4
3937,1
3938,1
3939,5
3940,7
3941,4
3942,4
3943,4
3944,3
3945,4
3946,2
3947,7
3948,4
3949,1
3950,7
3951,4
3952,0
3953,7
3954,2
3955,7
3956,1
3957,0
3958,2
3959,4
3960,7
3961,3
3962,4
3963,0
3964,7
3965,2
3966,7
3967,0
3968,7
3969,5
3970,4
3971,7
3972,7
3973,2
3974,2
3975,4
3976,1
3977,0
3978,7
3979,7
3980,2
3981,1
3982,0
3983,7
3984,4
3985,4
3986,1
3987,7
3988,4
3989,7
3990,4
3991,1
3992,4
3993,0
3994,2
3995,7
3996,7
3997,0
3998,0
3999,0
4000,7
4001,4
4002,6
4003,7
4004,2
4005,7
4006,1
4007,4
4008,4
4009,0
4010,4
4011,2
4012,2
4013,6
4014,7
4015,0
4016,6
4017,5
4018,7
4019,1
4020,7
4021,0
4022,4
4023,4
4024,7
4025,1
4026,1
4027,4
4028,1
4029,4
4030,4
4031,4
4032,4
4033,1
4034,7
4035,4
4036,7
4037,3
4038,7
4039,4
4040,0
4041,2
4042,7
4043,1
4044,1
4045,4
4046,4
4047,4
4048,5
4049,6
4050,4
4051,2
4052,4
4053,2
4054,1
4055,0
4056,0
4057,4
4058,7
4059,3
4060,0
4061,6
4062,0
4063,7
4064,7
4065,4
4066,7
4067,7
4068,6
4069,7
4070,4
4071,7
4072,4
4073,5
4074,0
4075,3
4076,3
4077,2
4078,4
4079,1
4080,7
4081,0
4082,4
4083,3
4084,7
4085,7
4086,2
4087,7
4088,1
4089,1
4090,7
4091,7
4092,7
4093,2
4094,5
4095,7
4096,0
4097,0
4098,4
4099,3
4100,7
4101,4
4102,0
4103,0
4104,4
4105,4
4106,5
4107,6
4108,2
4109,4
4110,7
4111,1
4112,2
4113,4
4114,7
4115,6
4116,4
4117,3
4118,1
4119,4
4120,4
4121,6
4122,7
4123,4
4124,7
4125,7
4126,7
4127,1
4128,2
4129,7
4130,7
4131,4
4132,2
4133,2
4134,5
4135,6
4136,1
4137,7
4138,4
4139,0
4140,0
4141,5
4142,7
4143,4
4144,2
4145,4
4146,2
4147,5
4148,4
4149,4
4150,4
4151,2
4152,7
4153,1
4154,2
4155,1
4156,4
4157,7
4158,7
4159,4
4160,7
4161,5
4162,5
4163,2
4164,0
4165,4
4166,7
4167,7
4168,4
4169,2
4170,7
4171,7
4172,4
4173,0
4174,0
4175,2
4176,4
4177,3
4178,7
4179,4
4180,7
4181,7
4182,1
4183,5
4184,7
4185,4
4186,4
4187,7
4188,7
4189,3
4190,4
4191,5
4192,7
4193,0
4194,0
4195,1
4196,7
4197,1
4198,4
4199,7
4200,5
4201,2
4202,1
4203,2
4204,4
4205,2
4206,7
4207,4
4208,5
4209,3
4210,7
4211,1
4212,5
4213,2
4214,0
4215,0
4216,4
4217,5
4218,5
4219,4
4220,4
4221,7
4222,4
4223,4
4224,0
4225,2
4226,3
4227,3
4228,2
4229,2
4230,4
4231,5
4232,7
4233,4
4234,4
4235,5
4236,7
4237,0
4238,7
4239,5
4240,4
4241,6
4242,0
4243,5
4244,4
4245,4
4246,3
4247,2
4248,0
4249,5
4250,2
4251,5
4252,4
4253,5
4254,7
4255,2
4256,4
4257,4
4258,3
4259,4
4260,7
4261,1
4262,5
4263,0
4264,2
4265,1
4266,7
4267,7
4268,4
4269,4
4270,5
4271,5
4272,4
4273,4
4274,5
4275,2
4276,7
4277,4
4278,7
4279,1
4280,7
4281,7
4282,7
4283,5
4284,7
4285,2
4286,4
4287,7
4288,1
4289,2
4290,2
4291,2
4292,7
4293,2
4294,4
4295,7
4296,5
4297,4
4298,5
4299,4
4300,7
4301,7
4302,6
4303,2
4304,7
4305,2
4306,7
4307,2
4308,2
4309,4
4310,2
4311,0
4312,5
4313,0
4314,0
4315,7
4316,0
4317,4
4318,5
4319,4
4320,4
4321,7
4322,1
4323,0
4324,4
4325,4
4326,3
4327,0
4328,0
4329,2
4330,5
4331,5
4332,0
4333,5
4334,4
4335,7
4336,1
4337,4
4338,4
4339,7
4340,3
4341,2
4342,2
4343,4
4344,0
4345,4
4346,5
4347,7
4348,2
4349,2
4350,2
4351,1
4352,2
4353,5
4354,7
4355,7
4356,7
4357,1
4358,7
4359,2
4360,4
4361,7
4362,5
4363,6
4364,3
4365,7
4366,7
4367,0
4368,1
4369,7
4370,2
4371,2
4372,2
4373,2
4374,2
4375,4
4376,2
4377,2
4378,7
4379,7
4380,4
4381,1
4382,4
4383,4
4384,7
4385,0
4386,7
4387,1
4388,7
4389,4
4390,0
4391,0
4392,0
4393,2
4394,7
4395,7
4396,7
4397,7
4398,7
4399,0
4400,7
4401,5
4402,7
4403,0
4404,1
4405,4
4406,4
4407,2
4408,7
4409,4
4410,7
4411,4
4412,2
4413,7
4414,4
4415,6
4416,5
4417,7
4418,0
4419,2
4420,0
4421,4
4422,5
4423,7
4424,6
4425,0
4426,4
4427,7
4428,7
4429,4
4430,5
4431,0
4432,2
4433,0
4434,2
4435,3
4436,7
4437,2
4438,0
4439,2
4440,3
4441,7
4442,0
4443,5
4444,0
4445,4
4446,4
4447,4
4448,0
4449,4
4450,0
4451,4
4452,4
4453,7
4454,7
4455,5
4456,0
4457,4
4458,4
4459,5
4460,2
4461,1
4462,2
4463,6
4464,0
4465,7
4466,7
4467,7
4468,1
4469,2
4470,7
4471,0
4472,1
4473,7
4474,4
4475,2
4476,4
4477,0
4478,1
4479,4
4480,4
4481,2
4482,5
4483,1
4484,2
4485,3
4486,4
4487,7
4488,2
4489,7
4490,1
4491,5
4492,1
4493,0
4494,5
4495,0
4496,2
4497,4
4498,4
4499,4
4500,7
4501,1
4502,2
4503,7
4504,2
4505,4
4506,1
4507,2
4508,4
4509,2
4510,4
4511,7
4512,4
4513,6
4514,4
4515,4
4516,0
4517,7
4518,2
4519,4
4520,4
4521,2
4522,4
4523,7
4524,7
4525,6
4526,5
4527,4
4528,0
4529,7
4530,4
4531,7
4532,4
4533,7
4534,2
4535,1
4536,4
4537,7
4538,2
4539,5
4540,1
4541,4
4542,3
4543,7
4544,4
4545,2
4546,1
4547,4
4548,4
4549,7
4550,4
4551,7
4552,4
4553,4
4554,7
4555,2
4556,5
4557,1
4558,0
4559,7
4560,1
4561,0
4562,2
4563,2
4564,2
4565,2
4566,0
4567,5
4568,0
4569,7
4570,4
4571,1
4572,7
4573,2
4574,7
4575,3
4576,1
4577,0
4578,4
4579,2
4580,0
4581,7
4582,0
4583,4
4584,7
4585,3
4586,7
4587,4
4588,1
4589,1
4590,7
4591,2
4592,1
4593,2
4594,7
4595,0
4596,7
4597,7
4598,2
4599,4
4600,7
4601,4
4602,7
4603,4
4604,5
4605,7
4606,0
4607,4
4608,2
4609,4
4610,4
4611,2
4612,4
4613,7
4614,0
4615,2
4616,2
4617,7
4618,4
4619,5
4620,6
4621,2
4622,4
4623,1
4624,7
4625,7
4626,5
4627,1
4628,7
4629,4
4630,0
4631,0
4632,0
4633,7
4634,7
4635,5
4636,4
4637,7
4638,4
4639,7
4640,3
4641,1
4642,7
4643,1
4644,1
4645,1
4646,7
4647,2
4648,4
4649,5
4650,2
4651,1
4652,4
4653,7
4654,4
4655,7
4656,2
4657,2
4658,4
4659,0
4660,4
4661,5
4662,7
4663,2
4664,7
4665,4
4666,4
4667,4
4668,3
4669,2
4670,2
4671,4
4672,7
4673,6
4674,7
4675,0
4676,7
4677,7
4678,3
4679,2
4680,7
4681,7
4682,0
4683,4
4684,5
4685,7
4686,0
4687,0
4688,5
4689,7
4690,4
4691,7
4692,4
4693,2
4694,7
4695,7
4696,4
4697,2
4698,4
4699,7
4700,1
4701,7
4702,4
4703,7
4704,4
4705,4
4706,2
4707,7
4708,3
4709,0
4710,4
4711,2
4712,7
4713,2
4714,4
4715,5
4716,4
4717,2
4718,0
4719,0
4720,7
4721,5
4722,4
4723,0
4724,7
4725,2
4726,4
4727,5
4728,2
4729,4
4730,4
4731,3
4732,0
4733,7
4734,1
4735,7
4736,4
4737,4
4738,0
4739,1
4740,5
4741,2
4742,7
4743,4
4744,7
4745,5
4746,7
4747,2
4748,4
4749,7
4750,7
4751,5
4752,3
4753,4
4754,1
4755,7
4756,4
4757,0
4758,7
4759,7
4760,4
4761,7
4762,7
4763,5
4764,5
4765,7
4766,0
4767,4
4768,2
4769,5
4770,0
4771,4
4772,4
4773,7
4774,2
4775,7
4776,7
4777,2
4778,4
4779,4
4780,2
4781,2
4782,7
4783,7
4784,2
4785,5
4786,7
4787,4
4788,1
4789,2
4790,0
4791,1
4792,1
4793,7
4794,7
4795,7
4796,7
4797,4
4798,4
4799,7
4800,3
4801,1
4802,7
4803,5
4804,7
4805,2
4806,7
4807,7
4808,4
4809,2
4810,4
4811,0
4812,4
4813,7
4814,4
4815,4
4816,2
4817,7
4818,1
4819,2
4820,0
4821,7
4822,6
4823,7
4824,4
4825,0
4826,0
4827,4
4828,2
4829,2
4830,7
4831,6
4832,0
4833,2
4834,1
4835,6
4836,7
4837,4
4838,2
4839,7
4840,4
4841,0
4842,5
4843,7
4844,0
4845,5
4846,4
4847,4
4848,2
4849,5
4850,5
4851,2
4852,7
4853,4
4854,7
4855,7
4856,7
4857,4
4858,2
4859,5
4860,5
4861,7
4862,4
4863,1
4864,0
4865,2
4866,0
4867,2
4868,6
4869,0
4870,7
4871,1
4872,2
4873,7
4874,4
4875,4
4876,0
4877,1
4878,5
4879,7
4880,2
4881,7
4882,4
4883,7
4884,7
4885,7
4886,7
4887,0
4888,7
4889,7
4890,7
4891,7
4892,7
4893,4
4894,2
4895,4
4896,7
4897,7
4898,0
4899,2
4900,2
4901,1
4902,7
4903,0
4904,7
4905,1
4906,2
4907,5
4908,0
4909,6
4910,7
4911,4
4912,5
4913,7
4914,6
4915,4
4916,7
4917,0
4918,4
4919,7
4920,4
4921,1
4922,0
4923,2
4924,4
4925,0
4926,4
4927,0
4928,5
4929,4
4930,0
4931,7
4932,7
4933,2
4934,7
4935,6
4936,7
4937,3
4938,4
4939,1
4940,7
4941,7
4942,0
4943,0
4944,7
4945,5
4946,4
4947,7
4948,4
4949,7
4950,2
4951,5
4952,4
4953,0
4954,7
4955,0
4956,7
4957,1
4958,2
4959,7
4960,7
4961,4
4962,0
4963,1
4964,1
4965,4
4966,5
4967,5
4968,0
4969,2
4970,1
4971,4
4972,2
4973,5
4974,7
4975,3
4976,0
4977,4
4978,5
4979,3
4980,2
4981,2
4982,4
4983,5
4984,4
4985,7
4986,4
4987,1
4988,2
4989,0
4990,0
4991,4
4992,5
4993,3
4994,2
4995,0
4996,2
4997,1
4998,5
4999,0
5000,7
5001,4
5002,4
5003,7
5004,1
5005,0
5006,1
5007,7
5008,5
5009,7
5010,4
5011,4
5012,5
5013,1
5014,7
5015,6
5016,4
5017,7
5018,4
5019,4
5020,4
5021,2
5022,7
5023,4
5024,5
5025,4
5026,4
5027,2
5028,4
5029,7
5030,4
5031,4
5032,5
5033,4
5034,7
5035,1
5036,2
5037,4
5038,7
5039,5
5040,2
5041,4
5042,2
5043,7
5044,7
5045,0
5046,0
5047,4
5048,3
5049,7
5050,7
5051,7
5052,7
5053,2
5054,7
5055,5
5056,2
5057,7
5058,7
5059,7
5060,4
5061,6
5062,4
5063,6
5064,0
5065,7
5066,7
5067,0
5068,0
5069,2
5070,7
5071,4
5072,7
5073,4
5074,2
5075,7
5076,7
5077,2
5078,1
5079,1
5080,4
5081,2
5082,1
5083,2
5084,1
5085,7
5086,5
5087,4
5088,7
5089,1
5090,5
5091,2
5092,4
5093,7
5094,4
5095,2
5096,4
5097,7
5098,5
5099,4
5100,2
5101,4
5102,2
5103,0
5104,5
5105,5
5106,4
5107,3
5108,0
5109,4
5110,4
5111,2
5112,6
5113,4
5114,4
5115,4
5116,4
5117,0
5118,4
5119,4
5120,1
5121,0
5122,5
5123,2
5124,7
5125,7
5126,7
5127,4
5128,4
5129,0
5130,7
5131,5
5132,6
5133,4
5134,7
5135,5
5136,2
5137,1
5138,2
5139,3
5140,7
5141,5
5142,7
5143,2
5144,5
5145,6
5146,7
5147,2
5148,0
5149,2
5150,7
5151,2
5152,7
5153,4
5154,0
5155,1
5156,7
5157,2
5158,2
5159,2
5160,0
5161,0
5162,4
5163,1
5164,7
5165,0
5166,7
5167,4
5168,7
5169,1
5170,2
5171,0
5172,6
5173,4
5174,2
5175,4
5176,2
5177,2
5178,6
5179,3
5180,3
5181,7
5182,7
5183,7
5184,0
5185,5
5186,5
5187,3
5188,0
5189,7
5190,3
5191,0
5192,5
5193,0
5194,0
5195,0
5196,2
5197,7
5198,2
5199,2
5200,4
5201,7
5202,7
5203,2
5204,2
5205,0
5206,7
5207,2
5208,0
5209,4
5210,1
5211,0
5212,7
5213,5
5214,7
5215,4
5216,3
5217,7
5218,2
5219,0
5220,2
5221,4
5222,4
5223,2
5224,5
5225,2
5226,2
5227,7
5228,2
5229,4
5230,7
5231,4
5232,7
5233,0
5234,2
5235,4
5236,7
5237,2
5238,5
5239,0
5240,7
5241,2
5242,0
5243,1
5244,7
5245,7
5246,7
5247,7
5248,2
5249,1
5250,1
5251,5
5252,7
5253,3
5254,7
5255,5
5256,0
5257,4
5258,2
5259,7
5260,2
5261,7
5262,7
5263,7
5264,1
5265,5
5266,2
5267,5
5268,4
5269,5
5270,7
5271,2
5272,7
5273,1
5274,7
5275,4
5276,2
5277,0
5278,7
5279,0
5280,7
5281,4
5282,2
5283,4
5284,4
5285,4
5286,0
5287,0
5288,4
5289,5
5290,7
5291,3
5292,4
5293,7
5294,7
5295,4
5296,2
5297,2
5298,3
5299,5
5300,2
5301,4
5302,7
5303,7
5304,7
5305,0
5306,4
5307,7
5308,7
5309,7
5310,4
5311,4
5312,0
5313,4
5314,2
5315,4
5316,7
5317,2
5318,4
5319,6
5320,2
5321,4
5322,7
5323,5
5324,2
5325,2
5326,1
5327,4
5328,7
5329,2
5330,7
5331,1
5332,1
5333,4
5334,0
5335,7
5336,7
5337,2
5338,4
5339,2
5340,4
5341,2
5342,1
5343,5
5344,7
5345,7
5346,0
5347,4
5348,0
5349,7
5350,4
5351,4
5352,7
5353,7
5354,7
5355,2
5356,7
5357,4
5358,7
5359,1
5360,1
5361,4
5362,5
5363,5
5364,0
5365,0
5366,4
5367,4
5368,6
5369,4
5370,0
5371,2
5372,4
5373,4
5374,5
5375,7
5376,1
5377,4
5378,7
5379,7
5380,0
5381,4
5382,1
5383,7
5384,3
5385,2
5386,7
5387,7
5388,4
5389,4
5390,4
5391,7
5392,4
5393,4
5394,5
5395,5
5396,1
5397,2
5398,3
5399,4
5400,1
5401,7
5402,1
5403,4
5404,4
5405,7
5406,0
5407,7
5408,0
5409,1
5410,4
5411,4
5412,1
5413,2
5414,0
5415,5
5416,7
5417,4
5418,0
5419,4
5420,0
5421,4
5422,1
5423,4
5424,7
5425,7
5426,2
5427,1
5428,7
5429,4
5430,4
5431,6
5432,2
5433,0
5434,2
5435,4
5436,7
5437,6
5438,4
5439,1
5440,5
5441,2
5442,3
5443,7
5444,5
5445,7
5446,7
5447,7
5448,4
5449,2
5450,4
5451,5
5452,1
5453,0
5454,7
5455,2
5456,2
5457,3
5458,4
5459,7
5460,5
5461,5
5462,3
5463,1
5464,2
5465,0
5466,4
5467,2
5468,4
5469,1
5470,7
5471,4
5472,7
5473,3
5474,5
5475,1
5476,2
5477,7
5478,4
5479,7
5480,4
5481,2
5482,2
5483,1
5484,2
5485,6
5486,3
5487,7
5488,5
5489,5
5490,0
5491,4
5492,0
5493,4
5494,7
5495,6
5496,4
5497,2
5498,4
5499,4
5500,0
5501,3
5502,4
5503,4
5504,2
5505,7
5506,1
5507,4
5508,2
5509,4
5510,7
5511,2
5512,5
5513,3
5514,7
5515,7
5516,6
5517,7
5518,6
5519,2
5520,0
5521,0
5522,7
5523,7
5524,4
5525,4
5526,7
5527,1
5528,7
5529,3
5530,7
5531,2
5532,4
5533,7
5534,4
5535,4
5536,0
5537,1
5538,4
5539,5
5540,7
5541,4
5542,2
5543,5
5544,4
5545,4
5546,4
5547,6
5548,7
5549,7
5550,4
5551,0
5552,4
5553,4
5554,4
5555,1
5556,3
5557,7
5558,2
5559,2
5560,7
5561,2
5562,7
5563,7
5564,6
5565,4
5566,2
5567,7
5568,4
5569,0
5570,4
5571,0
5572,1
5573,4
5574,6
5575,0
5576,3
5577,2
5578,7
5579,2
5580,2
5581,1
5582,4
5583,7
5584,7
5585,4
5586,1
5587,4
5588,5
5589,4
5590,5
5591,4
5592,5
5593,4
5594,2
5595,0
5596,2
5597,4
5598,2
5599,4
5600,7
5601,0
5602,4
5603,7
5604,7
5605,7
5606,4
5607,2
5608,4
5609,2
5610,4
5611,5
5612,7
5613,2
5614,6
5615,0
5616,6
5617,2
5618,5
5619,4
5620,4
5621,4
5622,7
5623,0
5624,4
5625,2
5626,6
5627,7
5628,1
5629,4
5630,7
5631,4
5632,2
5633,4
5634,4
5635,2
5636,0
5637,1
5638,2
5639,5
5640,5
5641,0
5642,5
5643,7
5644,4
5645,3
5646,7
5647,7
5648,2
5649,4
5650,5
5651,1
5652,7
5653,2
5654,3
5655,2
5656,7
5657,5
5658,5
5659,7
5660,7
5661,2
5662,7
5663,7
5664,5
5665,7
5666,3
5667,2
5668,2
5669,7
5670,4
5671,4
5672,2
5673,2
5674,2
5675,4
5676,2
5677,0
5678,4
5679,0
5680,4
5681,0
5682,7
5683,4
5684,4
5685,7
5686,2
5687,4
5688,7
5689,3
5690,3
5691,2
5692,3
5693,7
5694,0
5695,7
5696,4
5697,4
5698,1
5699,4
5700,2
5701,1
5702,0
5703,6
5704,4
5705,4
5706,2
5707,4
5708,3
5709,0
5710,2
5711,7
5712,0
5713,1
5714,4
5715,2
5716,0
5717,0
5718,5
5719,4
5720,2
5721,5
5722,2
5723,0
5724,5
5725,4
5726,5
5727,0
5728,2
5729,4
5730,7
5731,7
5732,7
5733,4
5734,4
5735,7
5736,4
5737,4
5738,2
5739,2
5740,2
5741,4
5742,0
5743,4
5744,1
5745,2
5746,7
5747,4
5748,4
5749,7
5750,7
5751,4
5752,4
5753,2
5754,7
5755,2
5756,0
5757,7
5758,2
5759,7
5760,2
5761,6
5762,6
5763,1
5764,4
5765,2
5766,5
5767,6
5768,5
5769,7
5770,7
5771,7
5772,5
5773,3
5774,4
5775,4
5776,3
5777,4
5778,7
5779,7
5780,2
5781,0
5782,4
5783,7
5784,4
5785,2
5786,7
5787,7
5788,0
5789,0
5790,2
5791,6
5792,1
5793,4
5794,1
5795,2
5796,4
